1.686659342809903261e+00,1.302126750523846077e+00
1.720643841530568263e+00,7.997976174405424521e-01
1.415862265725754243e+00,9.675059175838919279e-01
1.168052100080670064e+00,1.541665304348168064e+00
1.957135534931985443e+00,4.698718096566794622e-01
3.512113485524946399e-01,1.977402781768445417e+00
1.370292947372882431e+00,1.606797986492629837e+00
1.709516794691647856e+00,1.380821864634663054e+00
8.411136388208989567e-01,2.099822537735393180e+00
1.006056779198770457e+00,1.868420092696335910e+00
1.358069907183160341e+00,1.569898728390214826e+00
1.538281587803800754e+00,1.862590644452773336e+00
5.576965161680843552e-01,1.960914596863939874e+00
8.922700718996017244e-01,1.975472307605373956e+00
1.797453791926680866e+00,1.066944648721458666e+00
1.103795368467390015e+00,1.545015807349783055e+00
1.295763296605973114e+00,1.203302200871697369e+00
-1.685926424102281163e-01,2.228348652333415725e+00
1.129917701440812605e+00,1.766589702494555159e+00
5.625926185121722378e-01,1.988003832475380150e+00
1.504017380611686772e+00,6.100788942937860337e-01
1.938769051192154480e+00,1.284548249591028535e+00
9.373662412892744822e-01,2.043970232320674096e+00
1.284589828385267252e+00,1.380445125337007140e+00
1.307775958601914201e+00,1.338939951842540221e+00
1.342600567942245249e+00,1.358756274765260841e+00
1.853220069151509497e+00,5.988265699638277706e-01
1.859344552366462455e+00,1.224992269256425237e+00
1.630533876452939790e+00,3.265641455616892230e-01
8.589952322340385082e-01,2.028547859944645371e+00
1.721149314613094727e+00,1.064350279318358572e+00
6.323997051555502180e-01,2.005600761581857849e+00
1.329988510419750192e+00,1.383443954482398430e+00
1.899161659508137978e+00,5.112417253077320423e-01
1.733545380756551735e+00,-2.796103124020626329e-01
6.671448348175571530e-01,7.702075899596076969e-01
-1.218171973822823329e-01,1.408848803638692360e+00
1.897194107811649211e+00,3.759899610074886045e-01
1.225999323403001329e+00,1.229490795040049544e+00
1.659147173133108000e+00,4.787963222763684801e-01
1.124882508968087613e+00,1.293791962352552449e+00
1.126386266224018717e+00,1.686563475276402047e+00
8.936499608221514235e-01,1.661365671223340668e+00
1.165337325861256268e+00,1.382133960720348886e+00
1.252381587108887917e+00,1.881885228902011153e+00
2.719745351043198478e-01,2.216200176809909106e+00
8.461935222760632591e-01,1.831871212631529078e+00
1.120387631122108374e+00,2.007491304851015901e+00
1.479762061958810104e+00,1.078786183479980787e+00
1.797074979743978007e+00,1.567624394015667333e+00
1.609496067061074953e+00,1.012731920457362822e+00
1.152673233304865930e+00,1.679432215018247465e+00
9.335471230543367360e-01,1.455238434442504891e+00
1.678668684511041453e+00,9.502499977987814983e-01
1.123586409996655266e+00,1.691362192807274845e+00
9.363528836355385909e-01,2.134049941200004241e+00
1.562692808941276601e+00,1.514329329448138362e+00
1.364385682798643806e+00,1.481598141973889282e+00
1.073794601643315083e+00,1.897303338753881574e+00
5.796032190814462970e-01,2.334797056571042084e+00
1.137081037657856841e+00,1.755511287642130380e+00
1.772703333585555097e+00,7.348359963755294322e-01
1.740054062400850698e+00,6.061669041149905235e-01
1.907447706575475133e+00,1.569580388279250505e+00
1.243951957531011177e+00,1.473878351460815583e+00
1.939415699442621044e+00,6.742525637421021845e-01
1.466802599723663114e+00,8.359442733395205938e-01
1.682829339380639944e+00,1.056710698280212357e+00
1.930045978385969141e+00,1.015377036057271587e+00
1.255894719154033279e+00,1.577939415991091998e+00
1.936223362686650740e+00,9.342930019701854993e-01
1.375043246621263870e+00,1.158036674393831955e+00
1.765790488740102360e+00,9.229329196826605575e-01
2.435731883629392025e-01,1.846559095087962454e+00
1.403965131888265994e+00,1.573003526825874632e+00
1.420224555716312675e+00,1.330269761564634390e+00
1.970475816653516121e+00,5.736808652757267035e-01
1.635443594375685539e+00,-1.040505812242767530e-01
1.916391919099264207e+00,1.291296887575264396e+00
1.318607262912137035e+00,8.448835027952318333e-01
9.346538670050489328e-01,1.659897208790875656e+00
1.962386146273948473e+00,9.002512069944558215e-01
1.896675289279104559e+00,1.301843519867958543e+00
1.680712591962197688e+00,1.982922063142476266e-01
1.476898226164486738e+00,8.186448408589175330e-01
1.205072949314027975e+00,1.740126889681494760e+00
1.651569210909325625e+00,1.543393225704584593e+00
1.905151656940737848e+00,7.614754873452039829e-01
1.278380335290082437e+00,1.957767232919597866e+00
